.imp,state,year,fc_entered,fc_istpr,fc_caseload,fc_totalrem_mn,fc_inst,fc_aian_home,st_fips,pop_child
2,39,2012,51,16,110,1.3636363636363635,13,0.045454545454545456,39,10427
2,39,2013,49,36,135,1.2740740740740741,13,0.02608695652173913,39,10414
2,39,2014,72,23,158,1.2025316455696202,17,0.044444444444444446,39,10423
2,39,2015,156,35,290,1.0931034482758621,32,0.03937007874015748,39,10662
2,39,2016,103,4,151,1.099337748344371,16,0.06923076923076923,39,10759
2,39,2017,78,0,78,1,14,0.07936507936507936,39,10807
2,40,2004,1498,840,4245,1.19811542991755,359,0.41559756920999325,40,117485
2,40,2005,1805,1009,4842,1.1831887649731516,394,0.3932124049151551,40,118815
2,40,2007,1547,770,3956,1.2414054600606674,365,0.390138067061144,40,124167
2,40,2006,1506,866,4088,1.1949608610567515,331,0.36363636363636365,40,121172
2,40,2008,1322,639,3203,1.2279113331251952,276,0.43223102002794594,40,127143
2,40,2009,995,594,2728,1.1818181818181819,203,0.4041313559322034,40,130394
2,40,2010,1139,799,3230,1.13312693498452,211,0.4243208279430789,40,133386
2,40,2011,1219,835,3599,1.1255904417893858,216,0.3449797719749908,40,135764
2,40,2012,1281,854,3794,1.0782814971006853,182,0.397887323943662,40,136243
2,40,2013,1594,925,4416,1.0563858695652173,218,0.41789695691473333,40,136246
2,40,2014,1523,824,3962,1.047198384654215,168,0.41495698213103904,40,136890
2,40,2015,1373,555,3133,1.031599106287903,94,0.45224839400428263,40,137554
2,40,2016,1460,254,2422,1.0177539223781997,66,0.42638522427440634,40,138120
2,40,2017,1118,26,1118,1.0116279069767442,22,0.40936254980079684,40,137014
2,41,2004,822,268,2276,1.2249560632688927,134,0.11788079470198676,41,20500
2,41,2005,744,212,1850,1.2032432432432432,76,0.10657051282051282,41,21012
2,41,2007,214,73,616,1.4837662337662338,54,0.12727272727272726,41,22186
2,41,2006,397,146,995,1.3969849246231156,97,0.11224489795918367,41,21481
2,41,2008,231,148,874,1.471395881006865,65,0.10509554140127389,41,23087
2,41,2009,213,270,1013,1.246791707798618,67,0.08811748998664887,41,24180
2,41,2010,298,284,1339,1.1762509335324869,71,0.11365902293120637,41,25286
2,41,2011,494,151,1286,1.1578538102643856,76,0.15296803652968036,41,26110
2,41,2012,292,65,714,1.165266106442577,40,0.193359375,41,26176
2,41,2013,271,49,637,1.1616954474097332,50,0.24532710280373832,41,26299
2,41,2014,282,31,638,1.1661442006269593,66,0.2772020725388601,41,26340
2,41,2015,298,17,621,1.075684380032206,56,0.23096446700507614,41,26499
2,41,2016,216,5,374,1.0213903743315509,11,0.16058394160583941,41,26665
2,41,2017,261,0,261,1.003831417624521,17,0.2524271844660194,41,26785
2,42,2004,41,9,76,1.4605263157894737,38,0,42,8895
2,42,2005,36,6,57,1.3157894736842106,7,0,42,9668
2,42,2007,31,12,69,1.4202898550724639,15,0,42,11148
2,42,2006,46,18,143,1.3636363636363635,19,0,42,10396
2,42,2008,40,8,68,1.3970588235294117,14,0,42,12116
2,42,2009,28,4,48,1.5208333333333333,13,0,42,13169
2,42,2010,19,4,43,1.302325581395349,9,0.1111111111111111,42,14130
2,42,2011,28,9,61,1.2622950819672132,11,0.13333333333333333,42,14655
2,42,2012,27,22,61,1.1967213114754098,11,0.02127659574468085,42,14996
2,42,2013,36,11,85,1.2941176470588236,23,0.2033898305084746,42,15291
2,42,2014,32,5,76,1.1842105263157894,13,0,42,15723
2,42,2015,27,4,52,1.4423076923076923,6,0.044444444444444446,42,16084
2,42,2016,31,0,38,1.0526315789473684,2,0,42,16545
2,42,2017,19,0,19,1.0526315789473684,6,0,42,16841
2,44,2004,16,17,50,1.48,12,0.23684210526315788,44,2864
2,44,2005,26,13,85,1.4470588235294117,27,0.18518518518518517,44,2968
2,44,2007,23,12,61,1.1475409836065573,6,0.0392156862745098,44,3140
2,44,2006,24,11,67,1.6865671641791045,22,0.2,44,3057
2,44,2008,13,2,26,1.6153846153846154,8,0.125,44,3155
2,44,2009,20,7,40,1.525,9,0.10714285714285714,44,3259
2,44,2010,28,12,74,1.2162162162162162,17,0.2962962962962963,44,3387
2,44,2011,23,12,58,1.6206896551724137,14,0.046511627906976744,44,3489
2,44,2012,16,4,42,1.119047619047619,7,0.26666666666666666,44,3610
2,44,2013,9,10,27,1,3,0,44,3828
2,44,2014,18,7,33,1.2727272727272727,7,0.15384615384615385,44,3915
2,44,2015,16,3,31,1.1290322580645162,9,0.36363636363636365,44,4011
2,44,2016,16,0,23,1.0434782608695652,7,0.25,44,4215
2,44,2017,19,0,19,1,3,0.13333333333333333,44,4182
2,45,2004,11,0,25,1.28,10,0.14285714285714285,45,4986
2,45,2005,6,1,19,1,3,0,45,5264
2,45,2007,20,0,41,1.2926829268292683,9,0,45,6047
2,45,2006,10,0,16,1.125,6,0.3333333333333333,45,5616
2,45,2008,7,0,12,1,6,0,45,6593
2,45,2009,10,0,18,1,3,0,45,7135
2,45,2010,8,0,15,1,2,0.5384615384615384,45,7315
2,45,2011,22,0,28,1,2,0.2,45,7499
2,45,2012,7,0,13,1.4615384615384615,3,0.1,45,7623
2,45,2013,12,1,20,1.05,2,0.05555555555555555,45,7608
2,45,2014,12,2,21,1.1428571428571428,3,0.05555555555555555,45,7647
2,45,2015,11,0,15,1,6,0,45,7719
2,45,2016,13,0,17,1,6,0,45,7808
2,45,2017,8,0,8,1,3,0,45,7853
2,46,2004,771,294,1653,1.4918330308529946,348,0.23195380173243504,46,29720
2,46,2005,838,248,1680,1.463095238095238,277,0.27298850574712646,46,29986
2,46,2007,874,263,1738,1.4896432681242808,265,0.3028229255774166,46,30292
2,46,2006,814,231,1615,1.46687306501548,257,0.23662737987307345,46,30010
2,46,2008,767,225,1527,1.512770137524558,230,0.2769709543568465,46,30668
2,46,2009,734,195,1360,1.3977941176470587,167,0.27302275189599134,46,31108
2,46,2010,755,245,1454,1.3789546079779917,180,0.245136186770428,46,31216
2,46,2011,716,157,1310,1.2931297709923664,164,0.21405405405405406,46,31202
2,46,2012,559,154,1066,1.2392120075046904,127,0.27249357326478146,46,31669
2,46,2013,394,105,744,1.228494623655914,56,0.28305400372439476,46,32223
2,46,2014,454,134,838,1.136038186157518,71,0.3227848101265823,46,32831
2,46,2015,538,139,969,1.1434468524251806,87,0.26865671641791045,46,33344
2,46,2016,534,38,770,1.0584415584415585,88,0.39015817223198596,46,33807
2,46,2017,384,1,384,1.0104166666666667,43,0.31208053691275167,46,33977
2,47,2004,18,3,28,1.0357142857142858,2,0,47,5009
2,47,2005,27,10,56,1.2678571428571428,10,0,47,5266
2,47,2007,28,29,80,1.475,8,0.01639344262295082,47,5814
2,47,2006,17,6,32,1.1875,1,0,47,5524
2,47,2008,12,7,26,1.0769230769230769,1,0,47,6845
2,47,2009,30,7,61,1.1967213114754098,7,0,47,7465
2,47,2010,14,1,28,1,1,0,47,7772
2,47,2011,31,9,57,1.2105263157894737,11,0,47,7632
2,47,2012,27,4,55,1.0363636363636364,2,0,47,7690
2,47,2013,15,4,33,1.3333333333333333,7,0,47,7997
2,47,2014,13,0,24,1,5,0,47,8146
2,47,2015,13,2,22,1.0909090909090908,4,0,47,8367
2,47,2016,22,1,28,1.0714285714285714,5,0.05,47,8694
2,47,2017,25,0,25,1.04,3,0,47,8929
2,48,2004,97,134,310,1.0677419354838709,52,0.02358490566037736,48,54473
2,48,2005,94,95,243,1.213991769547325,27,0.027624309392265192,48,57354
2,48,2007,96,45,250,1.22,29,0.05660377358490566,48,65079
2,48,2006,98,86,259,1.0926640926640927,30,0.016853932584269662,48,60692
2,48,2008,78,56,216,1.1157407407407407,14,0.019736842105263157,48,70101
2,48,2009,132,97,380,1.1105263157894736,48,0.08032128514056225,48,75827
2,48,2010,97,83,260,1.1807692307692308,39,0.05113636363636364,48,83291
2,48,2011,130,83,351,1.0940170940170941,25,0.04980842911877394,48,88989
2,48,2012,97,71,255,1.1137254901960785,18,0.10096153846153846,48,87681
2,48,2013,112,94,292,1.0342465753424657,11,0.04782608695652174,48,86693
2,48,2014,95,77,251,1.0358565737051793,15,0.041025641025641026,48,85775
2,48,2015,100,40,217,1,23,0.06329113924050633,48,85214
2,48,2016,69,19,126,1.007936507936508,12,0.08695652173913043,48,84593
2,48,2017,53,0,53,1,17,0.17142857142857143,48,85783
2,49,2004,72,19,173,1.2601156069364161,25,0.075,49,13873
2,49,2005,113,38,275,1.2618181818181817,45,0.032432432432432434,49,13995
2,49,2007,168,45,344,1.247093023255814,31,0.26171875,49,14638
2,49,2006,91,23,196,1.260204081632653,35,0.08759124087591241,49,14199
2,49,2008,88,26,199,1.1658291457286432,14,0.36363636363636365,49,15272
2,49,2009,106,42,234,1.188034188034188,20,0.2159090909090909,49,15786
2,49,2010,96,37,223,1.1255605381165918,27,0.3231707317073171,49,16425
2,49,2011,76,35,169,1.0769230769230769,18,0.30357142857142855,49,16885
2,49,2012,100,57,246,1.146341463414634,23,0.1891891891891892,49,17200
2,49,2013,65,35,162,1.0308641975308641,18,0.211864406779661,49,17693
2,49,2014,84,19,157,1.1146496815286624,14,0.175,49,18165
2,49,2015,89,10,135,1.0962962962962963,13,0.14893617021276595,49,18563
2,49,2016,79,17,123,1,7,0.3058823529411765,49,18890
2,49,2017,83,7,83,1,4,0.36363636363636365,49,19025
2,50,2004,1,0,3,1,0,0,50,783
2,50,2005,0,0,0,NA,0,NA,50,785
2,50,2007,0,0,0,NA,0,NA,50,770
2,50,2006,0,0,0,NA,0,NA,50,787
2,50,2008,2,0,3,4.333333333333333,3,NaN,50,739
2,50,2009,0,0,0,NA,0,NA,50,746
2,50,2010,0,0,1,1,0,NaN,50,745
2,50,2011,0,0,0,NA,0,NA,50,753
2,50,2012,0,0,0,NA,0,NA,50,748
2,50,2013,1,0,5,1,0,0,50,734
2,50,2014,0,0,1,1,0,0,50,716
2,50,2015,1,0,1,1,0,0,50,691
2,50,2016,1,0,2,1,1,0,50,680
2,50,2017,0,0,0,NA,0,NA,50,678
2,51,2004,11,17,33,1,4,0,51,8223
2,51,2005,6,1,11,1.0909090909090908,3,0,51,8840
2,51,2007,9,3,28,1.0357142857142858,7,0,51,9949
2,51,2006,3,19,25,1.08,4,0,51,9352
2,51,2008,2,1,5,1,1,0,51,10591
2,51,2009,12,5,44,1.0454545454545454,2,0,51,11195
2,51,2010,6,7,20,1,0,0,51,12237
2,51,2011,3,0,4,1,0,0,51,12838
2,51,2012,4,13,21,1,4,0,51,12656
2,51,2013,12,12,34,1.1470588235294117,6,0.03571428571428571,51,12350
2,51,2014,2,0,6,1,2,0,51,12141
2,51,2015,6,2,13,1,1,0,51,11959
2,51,2016,4,2,8,1,1,0,51,11941
2,51,2017,5,1,5,1,0,0.2,51,12234
2,53,2004,769,334,2079,1.2708032708032708,176,0.2371951219512195,53,40654
2,53,2005,811,402,2349,1.280970625798212,123,0.19748559455212153,53,41890
2,53,2007,878,395,2319,1.2539887882708063,117,0.19696969696969696,53,43956
2,53,2006,749,280,2129,1.2696101456082667,92,0.22863877430760166,53,43083
2,53,2008,778,256,1931,1.2221646815121698,98,0.2078804347826087,53,45441
2,53,2009,608,215,1564,1.1732736572890026,47,0.304867634500427,53,47200
2,53,2010,668,229,1803,1.1292290626733223,35,0.27419354838709675,53,47649
2,53,2011,562,271,1583,1.1522425773847125,20,0.28111769686706184,53,48377
2,53,2012,612,243,1720,1.1267441860465117,57,0.24924471299093656,53,49705
2,53,2013,620,253,1637,1.136835675015272,69,0.22483766233766234,53,51065
2,53,2014,571,187,1363,1.0873074101247249,42,0.2448405253283302,53,52495
2,53,2015,582,145,1261,1.07137192704203,56,0.19759277833500502,53,53775
2,53,2016,555,34,884,1.0554298642533937,21,0.17236467236467237,53,54693
2,53,2017,437,1,437,1.0251716247139588,25,0.17403314917127072,53,54776
2,54,2004,17,3,78,1.7307692307692308,22,0,54,756
2,54,2005,5,4,11,1.1818181818181819,5,0,54,793
2,54,2007,3,0,6,1,0,0,54,761
2,54,2006,4,4,10,1,2,0,54,747
2,54,2008,4,0,6,1,2,0,54,754
2,54,2009,5,8,16,1,5,0,54,808
2,54,2010,8,0,15,1.1333333333333333,6,0,54,782
2,54,2011,12,5,33,1.1515151515151516,12,0,54,750
2,54,2012,5,1,12,1,11,0,54,737
2,54,2013,8,0,15,1.4666666666666666,3,0,54,765
2,54,2014,3,5,12,1,4,0,54,778
2,54,2015,3,0,6,1,2,0,54,807
2,54,2016,4,0,9,1,2,0,54,851
2,54,2017,1,0,1,1,0,0,54,863
2,55,2004,299,55,682,1.5234604105571847,156,0.3333333333333333,55,20216
2,55,2005,364,124,805,1.506832298136646,132,0.3712121212121212,55,20570
2,55,2007,272,42,571,1.3450087565674256,105,0.4048140043763676,55,21249
2,55,2006,333,83,693,1.4588744588744589,95,0.4064625850340136,55,20920
2,55,2008,282,50,625,1.392,64,0.3974358974358974,55,21813
2,55,2009,228,47,468,1.3269230769230769,87,0.3787465940054496,55,22288
2,55,2010,258,30,520,1.4307692307692308,100,0.3594132029339853,55,22562
2,55,2011,283,36,624,1.2756410256410255,72,0.41385767790262173,55,22865
2,55,2012,289,56,625,1.256,82,0.4294117647058823,55,23154
2,55,2013,313,40,775,1.1625806451612903,53,0.39592430858806404,55,23491
2,55,2014,326,37,707,1.1272984441301273,64,0.4039408866995074,55,23851
2,55,2015,329,21,638,1.0752351097178683,34,0.3785211267605634,55,24161
2,55,2016,266,5,404,1.0742574257425743,23,0.3797814207650273,55,24602
2,55,2017,245,3,245,1.0081632653061225,18,0.5255813953488372,55,24666
2,56,2004,27,0,35,1.4,12,0.10526315789473684,56,4842
2,56,2005,28,2,42,1.2857142857142858,16,0.1,56,4936
2,56,2007,31,2,55,1.6545454545454545,18,0,56,5228
2,56,2006,39,3,79,1.3544303797468353,20,0,56,5089
2,56,2008,24,0,48,1.2083333333333333,11,0.5806451612903226,56,5476
2,56,2009,35,4,74,1.337837837837838,24,0.06976744186046512,56,5706
2,56,2010,31,4,62,1.2903225806451613,17,0.21428571428571427,56,5708
2,56,2011,15,0,21,1.0476190476190477,2,0,56,5657
2,56,2012,27,2,48,1.5625,5,0.38235294117647056,56,5778
2,56,2013,17,1,32,1.75,10,0,56,5913
2,56,2014,33,1,61,1.2622950819672132,10,0,56,6078
2,56,2015,48,0,94,1.0957446808510638,8,0.08,56,6256
2,56,2016,34,0,43,1.2790697674418605,3,0.058823529411764705,56,6294
2,56,2017,23,0,23,1,2,0,56,6198
2,26,2004,206,181,589,1.1290322580645162,94,0.1658878504672897,26,25117
2,26,2005,173,94,449,1.1403118040089086,46,0.21818181818181817,26,25148
2,26,2007,177,172,505,1.0851485148514852,35,0.3190348525469169,26,25599
2,26,2006,154,177,459,1.1067538126361656,66,0.17981072555205047,26,25340
2,26,2008,251,206,691,1.2026049204052098,77,0.2834101382488479,26,25684
2,26,2009,201,138,560,1.2017857142857142,45,0.21937321937321938,26,25763
2,26,2010,162,133,488,1.1168032786885247,25,0.31666666666666665,26,26327
2,26,2011,161,157,486,1.146090534979424,21,0.25770308123249297,26,26708
2,26,2012,189,107,498,1.1224899598393574,20,0.2923076923076923,26,26348
2,26,2013,191,86,476,1.0546218487394958,23,0.20666666666666667,26,26070
2,26,2014,188,101,447,1.0425055928411633,22,0.21942446043165467,26,25806
2,26,2015,141,48,296,1.0067567567567568,11,0.30952380952380953,26,25635
2,26,2016,139,25,214,1.0093457943925233,7,0.31875,26,25521
2,26,2017,80,2,80,1,6,0.2318840579710145,26,25379
2,2,2004,207,407,1302,1.3602150537634408,128,0.45064377682403434,02,42484
2,2,2005,543,420,1678,1.302741358760429,150,0.4973913043478261,02,42489
2,2,2007,552,316,1582,1.2465233881163085,98,0.5219512195121951,02,42356
2,2,2006,548,468,1664,1.2289663461538463,127,0.44259421560035056,02,42383
2,2,2008,572,437,1763,1.1452070334656834,81,0.4847605224963715,02,41939
2,2,2009,598,442,1671,1.201675643327349,79,0.45690376569037655,02,41578
2,2,2010,522,422,1469,1.1633764465622873,70,0.44341372912801486,02,41774
2,2,2011,552,336,1513,1.1520158625247852,63,0.5174887892376682,02,41847
2,2,2012,571,390,1614,1.1133828996282529,74,0.43031784841075793,02,42302
2,2,2013,579,342,1611,1.0931098696461825,75,0.4496753246753247,02,42778
2,2,2014,678,225,1734,1.0501730103806228,57,0.4770290964777948,02,43000
2,2,2015,709,136,1560,1.0384615384615385,76,0.5205959684487291,02,43145
2,2,2016,707,17,1142,1.0183887915936953,40,0.5100117785630153,02,43296
2,2,2017,475,5,475,1.0042105263157894,18,0.48663101604278075,02,43235
3,17,2004,6,0,7,1,0,0,17,17398
3,17,2005,7,10,29,1.0344827586206897,1,0,17,18563
3,17,2007,19,5,87,1.0919540229885059,10,0.03333333333333333,17,21252
3,17,2006,40,8,90,1.0333333333333334,27,0.4375,17,19842
3,17,2008,9,5,34,1.2352941176470589,4,0,17,22862
3,17,2009,5,8,37,1.1081081081081081,2,0,17,24467
3,17,2010,7,0,38,1.2105263157894737,7,0.3,17,26831
3,17,2011,8,5,33,1,2,0.041666666666666664,17,28268
3,17,2012,12,10,48,1,2,0,17,27416
3,17,2013,6,9,21,1,3,0,17,26651
3,17,2014,7,7,25,1.04,5,0,17,25675
3,17,2015,18,2,44,1.0909090909090908,2,0,17,24840
3,17,2016,11,3,17,1.0588235294117647,1,0,17,23983
3,17,2017,15,0,15,1,0,0,17,23768
3,18,2004,124,85,345,1.208695652173913,42,0.04230769230769231,18,6403
3,18,2005,110,50,264,1.2007575757575757,28,0.061855670103092786,18,6625
3,18,2007,130,31,245,1.1959183673469387,30,0.12290502793296089,18,7233
3,18,2006,127,47,283,1.1307420494699647,25,0.06306306306306306,18,6902
3,18,2008,94,19,193,1.1139896373056994,14,0.22377622377622378,18,7501
3,18,2009,104,36,243,1.345679012345679,4,0.061855670103092786,18,7900
3,18,2010,59,15,128,1.234375,14,0.03488372093023256,18,8406
3,18,2011,38,4,73,1.1369863013698631,8,0.023809523809523808,18,8712
3,18,2012,46,8,102,1.107843137254902,4,0.06944444444444445,18,8649
3,18,2013,45,12,105,1.0285714285714285,10,0.05357142857142857,18,8587
3,18,2014,22,8,53,1.1132075471698113,3,0,18,8598
3,18,2015,43,7,111,1.018018018018018,11,0.03076923076923077,18,8574
3,18,2016,42,1,73,1,3,0.07272727272727272,18,8465
3,18,2017,39,0,39,1,0,0.08571428571428572,18,8502
3,19,2004,136,71,291,1.4810996563573884,64,0.1925133689839572,19,4368
3,19,2005,198,88,476,1.388655462184874,93,0.27314814814814814,19,4472
3,19,2007,97,44,237,1.1856540084388185,25,0.19491525423728814,19,4790
3,19,2006,108,40,258,1.2364341085271318,29,0.19148936170212766,19,4668
3,19,2008,136,56,280,1.2035714285714285,25,0.2534246575342466,19,5055
3,19,2009,156,48,343,1.3002915451895043,25,0.2046783625730994,19,5280
3,19,2010,173,72,386,1.2694300518134716,43,0.1711229946524064,19,5358
3,19,2011,101,47,223,1.1300448430493273,13,0.24347826086956523,19,5535
3,19,2012,123,42,263,1.220532319391635,17,0.2556390977443609,19,5787
3,19,2013,127,42,248,1.1290322580645162,13,0.3643410852713178,19,5952
3,19,2014,111,45,223,1.1300448430493273,10,0.33620689655172414,19,6243
3,19,2015,132,68,264,1.0681818181818181,10,0.21794871794871795,19,6408
3,19,2016,105,12,169,1.0887573964497042,9,0.41025641025641024,19,6535
3,19,2017,55,4,55,1,6,0.3548387096774194,19,6564
3,12,2004,84,5,157,1.5031847133757963,10,0.3424657534246575,12,22547
3,12,2005,47,18,92,1.3478260869565217,6,0.2441860465116279,12,23370
3,12,2007,81,23,181,1.298342541436464,9,0.41420118343195267,12,25265
3,12,2006,55,13,128,1.3046875,7,0.2644628099173554,12,23991
3,12,2008,100,26,191,1.1884816753926701,11,0.4222222222222222,12,25938
3,12,2009,83,14,163,1.1595092024539877,12,0.4503311258278146,12,26113
3,12,2010,113,37,243,1.2551440329218106,11,0.42543859649122806,12,26203
3,12,2011,64,20,141,1.2198581560283688,11,0.24031007751937986,12,26371
3,12,2012,70,19,138,1.173913043478261,4,0.417910447761194,12,25996
3,12,2013,53,5,97,1.0515463917525774,4,0.3548387096774194,12,25751
3,12,2014,70,11,126,1.0476190476190477,16,0.3,12,25619
3,12,2015,68,15,135,1.0222222222222221,9,0.40476190476190477,12,25530
3,12,2016,52,7,84,1.0357142857142858,4,0.4050632911392405,12,25711
3,12,2017,20,0,20,1,0,0.25,12,26324
3,13,2004,20,6,54,1.5185185185185186,10,0,13,9949
3,13,2005,21,0,37,1,2,0.037037037037037035,13,10609
3,13,2007,18,5,36,1.1388888888888888,2,0,13,12680
3,13,2006,15,0,26,1.2307692307692308,2,0,13,11546
3,13,2008,11,0,19,1.2105263157894737,7,0,13,13534
3,13,2009,15,1,27,1.1851851851851851,4,0,13,15012
3,13,2010,10,6,19,1,2,0,13,16298
3,13,2011,15,5,39,1.7435897435897436,6,0.06666666666666667,13,17033
3,13,2012,14,8,41,1.048780487804878,10,0,13,16941
3,13,2013,5,1,17,1.2352941176470589,4,0,13,17043
3,13,2014,19,8,38,1.105263157894737,4,0,13,17054
3,13,2015,10,0,23,1.0869565217391304,7,0,13,17158
3,13,2016,5,0,7,1,0,0,13,17301
3,13,2017,24,0,24,1,6,0,13,17618
3,15,2004,70,56,163,1.2331288343558282,10,0.052980132450331126,15,1295
3,15,2005,79,37,204,1.2156862745098038,12,0.06486486486486487,15,1295
3,15,2007,44,34,102,1.2745098039215685,1,0.16831683168316833,15,1314
3,15,2006,55,22,99,1.1313131313131313,6,0,15,1303
3,15,2008,60,20,111,1.2792792792792793,8,0.10784313725490197,15,1273
3,15,2009,70,17,140,1.4285714285714286,8,0.007633587786259542,15,1249
3,15,2010,48,6,88,1.1136363636363635,19,0.1044776119402985,15,1259
3,15,2011,36,7,71,1.1126760563380282,13,0.08771929824561403,15,1240
3,15,2012,49,13,95,1.231578947368421,5,0.12048192771084337,15,1319
3,15,2013,31,7,62,1.1935483870967742,9,0.09433962264150944,15,1304
3,15,2014,37,10,87,1.1264367816091954,14,0.057971014492753624,15,1361
3,15,2015,24,2,47,1.148936170212766,3,0.12195121951219512,15,1388
3,15,2016,22,2,38,1,1,0.2,15,1370
3,15,2017,14,0,14,1,0,0,15,1324
3,1,2004,10,0,25,1.28,0,0.25,01,7671
3,1,2005,4,12,34,1.2352941176470589,16,0,01,7824
3,1,2007,8,21,61,1.098360655737705,4,0.24444444444444444,01,8236
3,1,2006,3,15,22,1.0909090909090908,1,0.05555555555555555,01,7925
3,1,2008,5,0,7,1,0,0,01,8640
3,1,2009,15,7,45,1,3,0.10810810810810811,01,8980
3,1,2010,7,4,21,1.5714285714285714,4,0,01,9475
3,1,2011,6,1,12,1,0,0,01,9831
3,1,2012,6,2,14,1,0,0,01,9484
3,1,2013,8,3,19,1,0,0,01,9203
3,1,2014,4,0,9,1,4,0,01,8982
3,1,2015,2,0,4,1,0,0,01,8856
3,1,2016,10,0,20,1,4,0.09090909090909091,01,8799
3,1,2017,8,0,8,1,1,0,01,8738
3,4,2004,532,222,1178,1.3081494057724958,306,0.32878411910669975,04,113313
3,4,2005,615,232,1336,1.3652694610778444,322,0.28356605800214824,04,114761
3,4,2007,589,214,1230,1.3796747967479674,192,0.23713420787083753,04,119054
3,4,2006,600,198,1277,1.3014878621769772,252,0.3099787685774947,04,117134
3,4,2008,629,216,1316,1.4080547112462005,177,0.3302063789868668,04,120984
3,4,2009,525,239,1138,1.3101933216168717,119,0.33471502590673574,04,122661
3,4,2010,552,302,1265,1.2442687747035572,132,0.2978723404255319,04,122762
3,4,2011,669,347,1542,1.1906614785992218,151,0.31586940015186027,04,122844
3,4,2012,827,480,1985,1.1843828715365239,233,0.31272727272727274,04,122932
3,4,2013,798,476,1868,1.123661670235546,175,0.35,04,123809
3,4,2014,770,364,1754,1.104903078677309,206,0.29896907216494845,04,124721
3,4,2015,964,248,1888,1.0746822033898304,218,0.369620253164557,04,125796
3,4,2016,735,90,1138,1.0369068541300528,174,0.35706462212486306,04,126573
3,4,2017,447,2,447,1.0111856823266219,54,0.335978835978836,04,126919
3,5,2004,30,36,112,1.1696428571428572,14,0,05,6493
3,5,2005,30,16,66,1.378787878787879,13,0.05128205128205128,05,6719
